Utc,Role,Machine,Fps,Kbps,FramesTotal,FramesDropped,BytesTotal,WorkingSetMB,PrivateMB,DeltaFps,HangSuspect,LagSuspect,ZeroFpsStreak,SessionSeconds,TimerSkewMs
2026-09-12T06:33:47.2278941+00:00,host,DESKTOP-4DU3C4H,3,4046,11457,27189,1983878459,321.7,183.7,0,0,0,0,976,0
2026-09-12T06:33:48.2195221+00:00,host,DESKTOP-4DU3C4H,3,4046,11457,27189,1983878459,337.7,199.8,0,0,0,0,977,0
2026-09-12T06:33:49.2280565+00:00,host,DESKTOP-4DU3C4H,3,3465,11460,27189,1984359239,345.8,207.9,0,0,0,0,978,0
2026-09-12T06:33:50.2232758+00:00,host,DESKTOP-4DU3C4H,4,5558,11465,27189,1985162427,346.1,208.4,1,0,0,0,979,0
2026-09-12T06:33:51.2244218+00:00,host,DESKTOP-4DU3C4H,4,4648,11469,27189,1985806755,338.2,200.5,0,0,0,0,980,0
2026-09-12T06:33:52.2258266+00:00,host,DESKTOP-4DU3C4H,3,3343,11472,27189,1986290227,320.9,182.8,-1,0,0,0,981,0
2026-09-12T06:33:53.2285395+00:00,host,DESKTOP-4DU3C4H,2,2392,11474,27189,1986612528,328.8,190.7,-1,0,0,0,982,0
2026-09-12T06:33:54.2282889+00:00,host,DESKTOP-4DU3C4H,2,2463,11476,27189,1986934829,344.8,206.7,0,0,0,0,983,0
2026-09-12T06:33:55.2255209+00:00,host,DESKTOP-4DU3C4H,2,3097,11479,27189,1987418668,337.1,199.1,0,0,0,0,984,0
2026-09-12T06:33:56.2323399+00:00,host,DESKTOP-4DU3C4H,2,3097,11479,27189,1987418668,337.3,199.2,0,0,0,0,985,0
2026-09-12T06:33:57.2186040+00:00,host,DESKTOP-4DU3C4H,4,5173,11484,27189,1988226874,329.5,191.5,2,0,0,0,986,0
2026-09-12T06:33:58.2314303+00:00,host,DESKTOP-4DU3C4H,3,3888,11487,27189,1988712908,329.8,191.9,-1,0,0,0,987,0
2026-09-12T06:33:59.2308517+00:00,host,DESKTOP-4DU3C4H,4,4683,11491,27189,1989362063,322.0,184.1,1,0,0,0,988,0
2026-09-12T06:34:00.2322519+00:00,host,DESKTOP-4DU3C4H,3,3728,11494,27189,1989850008,320.8,183.0,-1,0,0,0,989,0
2026-09-12T06:34:01.2314200+00:00,host,DESKTOP-4DU3C4H,13,16883,11507,27215,1991960329,327.3,189.6,10,0,0,0,990,0
2026-09-12T06:34:02.2320896+00:00,host,DESKTOP-4DU3C4H,16,19574,11523,27256,1994407109,327.9,190.3,3,0,0,0,991,0
2026-09-12T06:34:03.2196974+00:00,host,DESKTOP-4DU3C4H,16,19871,11540,27302,1997007787,326.9,190.1,0,0,0,0,992,0
2026-09-12T06:34:04.2229276+00:00,host,DESKTOP-4DU3C4H,16,19868,11557,27348,1999608034,328.3,190.6,0,0,0,0,993,0
2026-09-12T06:34:05.2227646+00:00,host,DESKTOP-4DU3C4H,16,19830,11574,27394,2002203280,320.1,182.4,0,0,0,0,994,0
2026-09-12T06:34:06.2250635+00:00,host,DESKTOP-4DU3C4H,16,19574,11590,27438,2004650083,328.4,190.5,0,0,0,0,995,0
2026-09-12T06:34:07.2267812+00:00,host,DESKTOP-4DU3C4H,16,19621,11606,27481,2007102683,328.3,190.5,0,0,0,0,996,0
2026-09-12T06:34:08.2267856+00:00,host,DESKTOP-4DU3C4H,16,19984,11623,27527,2009715646,320.5,182.9,0,0,0,0,997,0
2026-09-12T06:34:09.2305813+00:00,host,DESKTOP-4DU3C4H,16,20406,11640,27573,2012386336,336.3,198.6,0,0,0,0,998,0
2026-09-12T06:34:10.2311935+00:00,host,DESKTOP-4DU3C4H,16,20424,11657,27619,2015059296,328.4,190.8,0,0,0,0,999,0
2026-09-12T06:34:11.2329185+00:00,host,DESKTOP-4DU3C4H,16,20078,11673,27663,2017609199,320.4,182.8,0,0,0,0,1000,0
2026-09-12T06:34:12.2494119+00:00,host,DESKTOP-4DU3C4H,12,15913,11686,27688,2019721651,320.4,182.6,-4,0,0,0,1001,32
2026-09-12T06:34:13.2527891+00:00,host,DESKTOP-4DU3C4H,16,21108,11703,27729,2022484105,334.0,197.9,4,0,0,0,1002,0
2026-09-12T06:34:14.2522460+00:00,host,DESKTOP-4DU3C4H,15,18452,11718,27764,2024790552,336.4,198.8,-1,0,0,0,1003,0
2026-09-12T06:34:15.2587374+00:00,host,DESKTOP-4DU3C4H,16,15079,11735,27780,2026733911,325.0,191.0,1,0,0,0,1004,0
2026-09-12T06:34:16.2574345+00:00,host,DESKTOP-4DU3C4H,16,14395,11752,27809,2028590874,336.7,199.0,0,0,0,0,1005,0
2026-09-12T06:34:17.2566297+00:00,host,DESKTOP-4DU3C4H,16,14391,11769,27823,2030445576,343.6,207.1,0,0,0,0,1006,0
2026-09-12T06:34:18.2593667+00:00,host,DESKTOP-4DU3C4H,16,14380,11786,27832,2032298763,329.0,191.2,0,0,0,0,1007,0
2026-09-12T06:34:19.2576791+00:00,host,DESKTOP-4DU3C4H,14,13244,11800,27838,2033980690,329.1,191.2,-2,0,0,0,1008,0
2026-09-12T06:34:20.2612521+00:00,host,DESKTOP-4DU3C4H,14,13244,11800,27838,2033980690,329.1,191.4,0,0,0,0,1009,0
2026-09-12T06:34:21.2631132+00:00,host,DESKTOP-4DU3C4H,14,13244,11800,27838,2033980690,329.2,191.4,0,0,0,0,1010,0
2026-09-12T06:34:22.2618978+00:00,host,DESKTOP-4DU3C4H,14,13244,11800,27838,2033980690,329.1,191.4,0,0,0,0,1011,0
2026-09-12T06:34:23.2618515+00:00,host,DESKTOP-4DU3C4H,14,13244,11800,27838,2033980690,329.1,191.5,0,0,0,0,1012,0
2026-09-12T06:34:24.2624828+00:00,host,DESKTOP-4DU3C4H,14,13244,11800,27838,2033980690,329.1,191.5,0,0,0,0,1013,0
2026-09-12T06:34:25.2654570+00:00,host,DESKTOP-4DU3C4H,14,13244,11800,27838,2033980690,329.1,191.5,0,0,0,0,1014,15
2026-09-12T06:34:26.2789396+00:00,host,DESKTOP-4DU3C4H,14,13244,11800,27838,2033980690,329.1,191.5,0,0,0,0,1015,0
2026-09-12T06:34:27.2813831+00:00,host,DESKTOP-4DU3C4H,14,13244,11800,27838,2033980690,329.1,191.5,0,0,0,0,1016,16
2026-09-12T06:34:28.2828286+00:00,host,DESKTOP-4DU3C4H,14,13244,11800,27838,2033980690,329.2,191.5,0,0,0,0,1017,0
2026-09-12T06:34:29.2839738+00:00,host,DESKTOP-4DU3C4H,14,13244,11800,27838,2033980690,329.2,191.5,0,0,0,0,1018,0
2026-09-12T06:34:30.2877103+00:00,host,DESKTOP-4DU3C4H,14,13244,11800,27838,2033980690,329.2,191.5,0,0,0,0,1019,0
2026-09-12T06:34:31.2866157+00:00,host,DESKTOP-4DU3C4H,14,13244,11800,27838,2033980690,329.2,191.5,0,0,0,0,1020,0
2026-09-12T06:34:32.2892112+00:00,host,DESKTOP-4DU3C4H,1,1330,11813,27864,2036066811,336.8,199.2,-13,0,1,0,1021,0
2026-09-12T06:34:33.2905422+00:00,host,DESKTOP-4DU3C4H,16,20564,11830,27906,2038758117,320.9,183.3,15,0,0,0,1022,0
2026-09-12T06:34:34.2908944+00:00,host,DESKTOP-4DU3C4H,16,20187,11847,27953,2041359702,329.0,191.5,0,0,0,0,1023,0
2026-09-12T06:34:35.2930990+00:00,host,DESKTOP-4DU3C4H,16,19884,11864,27998,2043962067,328.8,191.2,0,0,0,0,1024,0
2026-09-12T06:34:36.2957507+00:00,host,DESKTOP-4DU3C4H,16,19679,11880,28039,2046421880,328.8,191.0,0,0,0,0,1025,0
2026-09-12T06:34:37.3115801+00:00,host,DESKTOP-4DU3C4H,11,14704,11892,28061,2048346303,336.8,199.1,-5,0,0,0,1026,15
2026-09-12T06:34:38.3122303+00:00,host,DESKTOP-4DU3C4H,11,14315,11904,28081,2050217996,320.3,182.5,0,0,0,0,1027,16
2026-09-12T06:34:39.3115997+00:00,host,DESKTOP-4DU3C4H,10,12349,11916,28104,2052076547,328.6,190.9,-1,0,0,0,1028,0
2026-09-12T06:34:40.3132181+00:00,host,DESKTOP-4DU3C4H,10,12385,11928,28123,2054011721,328.4,190.7,0,0,0,0,1029,0
2026-09-12T06:34:41.3140805+00:00,host,DESKTOP-4DU3C4H,10,12385,11928,28123,2054011721,320.8,183.1,0,0,0,0,1030,0
2026-09-12T06:34:42.3140298+00:00,host,DESKTOP-4DU3C4H,6,7283,11934,28129,2054993095,320.8,183.3,-4,0,0,0,1031,0
2026-09-12T06:34:43.3166257+00:00,host,DESKTOP-4DU3C4H,14,19346,11948,28156,2057447609,328.2,190.4,8,0,0,0,1032,0
2026-09-12T06:34:44.3181652+00:00,host,DESKTOP-4DU3C4H,11,13910,11960,28176,2059431454,329.2,191.4,-3,0,0,0,1033,0
2026-09-12T06:34:45.3182496+00:00,host,DESKTOP-4DU3C4H,11,14783,11972,28194,2061539903,329.4,191.7,0,0,0,0,1034,0
2026-09-12T06:34:46.3207981+00:00,host,DESKTOP-4DU3C4H,11,14783,11972,28194,2061539903,329.4,191.7,0,0,0,0,1035,0
2026-09-12T06:34:47.3219714+00:00,host,DESKTOP-4DU3C4H,11,14783,11972,28194,2061539903,329.4,191.7,0,0,0,0,1036,0
2026-09-12T06:34:48.3230577+00:00,host,DESKTOP-4DU3C4H,11,14783,11972,28194,2061539903,329.4,191.8,0,0,0,0,1037,0
2026-09-12T06:34:49.3256364+00:00,host,DESKTOP-4DU3C4H,11,14783,11972,28194,2061539903,329.4,191.8,0,0,0,0,1038,0
2026-09-12T06:34:50.3249361+00:00,host,DESKTOP-4DU3C4H,1,886,11975,28199,2062067585,328.1,190.3,-10,0,0,0,1039,0
2026-09-12T06:34:51.3268915+00:00,host,DESKTOP-4DU3C4H,6,8913,11985,28217,2063825764,320.5,183.0,5,0,0,0,1040,0
2026-09-12T06:34:52.3423592+00:00,host,DESKTOP-4DU3C4H,16,20440,12001,28249,2066462507,328.8,191.4,10,0,0,0,1041,16
2026-09-12T06:34:53.3435779+00:00,host,DESKTOP-4DU3C4H,9,11953,12010,28262,2067979068,321.5,183.9,-7,0,0,0,1042,15
2026-09-12T06:34:54.3456577+00:00,host,DESKTOP-4DU3C4H,14,17763,12024,28295,2070234970,329.0,191.6,5,0,0,0,1043,0
2026-09-12T06:34:55.3469354+00:00,host,DESKTOP-4DU3C4H,16,19933,12041,28340,2072843759,327.5,189.8,2,0,0,0,1044,0
2026-09-12T06:34:56.3464903+00:00,host,DESKTOP-4DU3C4H,16,19934,12058,28386,2075452565,327.6,190.0,0,0,0,0,1045,0
2026-09-12T06:34:57.3487149+00:00,host,DESKTOP-4DU3C4H,16,19948,12075,28431,2078060767,319.8,182.1,0,0,0,0,1046,0
2026-09-12T06:34:58.3493162+00:00,host,DESKTOP-4DU3C4H,16,19930,12092,28478,2080669070,319.6,182.0,0,0,0,0,1047,0
2026-09-12T06:34:59.3529851+00:00,host,DESKTOP-4DU3C4H,16,19914,12109,28523,2083275338,333.9,197.9,0,0,0,0,1048,0
2026-09-12T06:35:00.3480155+00:00,host,DESKTOP-4DU3C4H,15,17524,12124,28565,2085500917,335.7,197.9,-1,0,0,0,1049,0
2026-09-12T06:35:01.3551899+00:00,host,DESKTOP-4DU3C4H,16,18331,12140,28609,2087792329,328.0,190.4,1,0,0,0,1050,0
2026-09-12T06:35:02.3571820+00:00,host,DESKTOP-4DU3C4H,16,18331,12140,28609,2087792329,319.7,182.1,0,0,0,0,1051,0
2026-09-12T06:35:03.3594200+00:00,host,DESKTOP-4DU3C4H,3,4415,12146,28721,2088896006,327.4,189.8,-13,0,1,0,1052,16
2026-09-12T06:35:04.3741254+00:00,host,DESKTOP-4DU3C4H,16,23733,12163,28766,2092001999,320.3,182.8,13,0,0,0,1053,0
2026-09-12T06:35:05.3745837+00:00,host,DESKTOP-4DU3C4H,16,23733,12163,28766,2092001999,328.1,190.6,0,0,0,0,1054,16
2026-09-12T06:35:06.3792870+00:00,host,DESKTOP-4DU3C4H,16,23842,12180,28812,2095122370,328.4,191.0,0,0,0,0,1055,0
2026-09-12T06:35:07.3777075+00:00,host,DESKTOP-4DU3C4H,16,23963,12197,28859,2098255500,328.9,191.6,0,0,0,0,1056,0
2026-09-12T06:35:08.3774024+00:00,host,DESKTOP-4DU3C4H,16,23725,12213,28903,2101221069,328.5,191.2,0,0,0,0,1057,0
2026-09-12T06:35:09.3880668+00:00,host,DESKTOP-4DU3C4H,16,24218,12230,28948,2104390662,328.6,191.3,0,0,0,0,1058,0
2026-09-12T06:35:10.3803995+00:00,host,DESKTOP-4DU3C4H,16,24372,12247,28995,2107580383,337.2,200.1,0,0,0,0,1059,0
2026-09-12T06:35:11.3820242+00:00,host,DESKTOP-4DU3C4H,16,24477,12264,29040,2110783799,328.9,191.6,0,0,0,0,1060,0
2026-09-12T06:35:12.3846639+00:00,host,DESKTOP-4DU3C4H,16,24652,12281,29086,2114010067,320.9,183.7,0,0,0,0,1061,0
2026-09-12T06:35:13.3863248+00:00,host,DESKTOP-4DU3C4H,16,20247,12297,29131,2116581377,328.9,191.8,0,0,0,0,1062,0
2026-09-12T06:35:14.3853200+00:00,host,DESKTOP-4DU3C4H,16,19587,12313,29174,2119029745,321.0,183.6,0,0,0,0,1063,0
2026-09-12T06:35:15.3894158+00:00,host,DESKTOP-4DU3C4H,13,16631,12326,29202,2121139847,336.9,199.8,-3,0,0,0,1064,0
2026-09-12T06:35:16.4044281+00:00,host,DESKTOP-4DU3C4H,16,20161,12342,29237,2123738032,329.1,191.7,3,0,0,0,1065,15
2026-09-12T06:35:17.4052742+00:00,host,DESKTOP-4DU3C4H,13,17180,12355,29259,2125885509,329.3,191.9,-3,0,0,0,1066,0
2026-09-12T06:35:18.4203131+00:00,host,DESKTOP-4DU3C4H,9,12359,12364,29276,2127455057,329.3,192.0,-4,0,0,0,1067,16
2026-09-12T06:35:19.4217373+00:00,host,DESKTOP-4DU3C4H,9,12359,12364,29276,2127455057,329.3,192.0,0,0,0,0,1068,15
2026-09-12T06:35:20.4355144+00:00,host,DESKTOP-4DU3C4H,9,12359,12364,29276,2127455057,329.3,192.0,0,0,0,0,1069,0
2026-09-12T06:35:21.4234591+00:00,host,DESKTOP-4DU3C4H,9,12359,12364,29276,2127455057,329.3,192.0,0,0,0,0,1070,0
2026-09-12T06:35:22.4259312+00:00,host,DESKTOP-4DU3C4H,2,2195,12371,29282,2128676896,321.7,184.3,-7,0,0,0,1071,0
2026-09-12T06:35:23.4247618+00:00,host,DESKTOP-4DU3C4H,11,14898,12382,29302,2130596838,321.5,184.4,9,0,0,0,1072,0
2026-09-12T06:35:24.4284173+00:00,host,DESKTOP-4DU3C4H,15,21332,12398,29330,2133388702,319.6,181.6,4,0,0,0,1073,0
2026-09-12T06:35:25.4278630+00:00,host,DESKTOP-4DU3C4H,12,16233,12410,29351,2135482701,335.7,198.0,-3,0,0,0,1074,0
2026-09-12T06:35:26.4291994+00:00,host,DESKTOP-4DU3C4H,15,21366,12426,29385,2138276262,334.9,198.4,3,0,0,0,1075,0
2026-09-12T06:35:27.4313963+00:00,host,DESKTOP-4DU3C4H,15,16817,12441,29416,2140445668,328.3,190.7,0,0,0,0,1076,0
2026-09-12T06:35:28.4315913+00:00,host,DESKTOP-4DU3C4H,14,16048,12455,29443,2142451615,320.5,183.1,-1,0,0,0,1077,0
2026-09-12T06:35:29.4302005+00:00,host,DESKTOP-4DU3C4H,14,15058,12469,29465,2144392221,328.7,191.3,0,0,0,0,1078,0
2026-09-12T06:35:30.4336131+00:00,host,DESKTOP-4DU3C4H,13,14230,12482,29493,2146170915,336.2,198.7,-1,0,0,0,1079,0
2026-09-12T06:35:31.4333706+00:00,host,DESKTOP-4DU3C4H,7,7518,12489,29503,2147139848,328.1,190.5,-6,0,0,0,1080,0
2026-09-12T06:35:32.4338164+00:00,host,DESKTOP-4DU3C4H,9,9638,12498,29516,2148363906,328.1,190.5,2,0,0,0,1081,0
2026-09-12T06:35:33.4342246+00:00,host,DESKTOP-4DU3C4H,9,9638,12498,29516,2148363906,328.5,191.0,0,0,0,0,1082,0
2026-09-12T06:35:34.4357947+00:00,host,DESKTOP-4DU3C4H,12,13101,12510,29544,2150052238,320.5,183.0,3,0,0,0,1083,0
2026-09-12T06:35:35.4220429+00:00,host,DESKTOP-4DU3C4H,13,14903,12525,29582,2152265272,336.5,199.2,1,0,0,0,1084,0
2026-09-12T06:35:36.4369628+00:00,host,DESKTOP-4DU3C4H,12,14659,12538,29608,2154181987,328.3,190.8,-1,0,0,0,1085,0
2026-09-12T06:35:37.4228197+00:00,host,DESKTOP-4DU3C4H,16,19428,12555,29649,2156688190,320.6,183.2,4,0,0,0,1086,0
2026-09-12T06:35:38.4233977+00:00,host,DESKTOP-4DU3C4H,11,12584,12566,29669,2158309905,328.9,191.4,-5,0,0,0,1087,0
2026-09-12T06:35:39.4253148+00:00,host,DESKTOP-4DU3C4H,7,8008,12573,29678,2159341975,345.1,207.8,-4,0,0,0,1088,0
2026-09-12T06:35:40.4259032+00:00,host,DESKTOP-4DU3C4H,6,7241,12580,29687,2160374737,337.0,199.8,-1,0,0,0,1089,0
2026-09-12T06:35:41.4275098+00:00,host,DESKTOP-4DU3C4H,4,4256,12584,29694,2160964669,329.1,191.9,-2,0,0,0,1090,0
2026-09-12T06:35:42.4285489+00:00,host,DESKTOP-4DU3C4H,11,12588,12595,29720,2162586903,337.1,200.0,7,0,0,0,1091,0
2026-09-12T06:35:43.4297647+00:00,host,DESKTOP-4DU3C4H,13,15282,12611,29754,2164946105,321.5,184.4,2,0,0,0,1092,0
2026-09-12T06:35:44.4320513+00:00,host,DESKTOP-4DU3C4H,13,14315,12624,29780,2166735510,337.3,200.3,0,0,0,0,1093,0
2026-09-12T06:35:45.4314010+00:00,host,DESKTOP-4DU3C4H,13,14315,12624,29780,2166735510,329.8,192.8,0,0,0,0,1094,0
2026-09-12T06:35:46.4338004+00:00,host,DESKTOP-4DU3C4H,7,7390,12633,29792,2167947413,321.1,183.8,-6,0,0,0,1095,0
2026-09-12T06:35:47.4307901+00:00,host,DESKTOP-4DU3C4H,16,16753,12650,29831,2170238368,321.7,184.5,9,0,0,0,1096,0
2026-09-12T06:35:48.4346534+00:00,host,DESKTOP-4DU3C4H,9,9291,12659,29839,2171454299,329.4,192.2,-7,0,0,0,1097,0
2026-09-12T06:35:49.4320396+00:00,host,DESKTOP-4DU3C4H,7,7245,12666,29849,2172402524,329.2,192.1,-2,0,0,0,1098,0
2026-09-12T06:35:50.4352630+00:00,host,DESKTOP-4DU3C4H,11,11886,12678,29878,2174027993,329.0,191.7,4,0,0,0,1099,0
2026-09-12T06:35:51.4372729+00:00,host,DESKTOP-4DU3C4H,2,2092,12680,29878,2174297663,345.1,207.8,-9,0,0,0,1100,16
2026-09-12T06:35:52.4392427+00:00,host,DESKTOP-4DU3C4H,8,8627,12688,29897,2175375979,337.3,200.2,6,0,0,0,1101,0
2026-09-12T06:35:53.4391038+00:00,host,DESKTOP-4DU3C4H,8,8625,12696,29908,2176454102,321.6,184.3,0,0,0,0,1102,0
2026-09-12T06:35:54.4532487+00:00,host,DESKTOP-4DU3C4H,6,6292,12702,29913,2177264941,336.2,198.4,-2,0,0,0,1103,16
2026-09-12T06:35:55.4584980+00:00,host,DESKTOP-4DU3C4H,4,4074,12706,29913,2177806328,344.2,207.1,-2,0,0,0,1104,0
2026-09-12T06:35:56.4604805+00:00,host,DESKTOP-4DU3C4H,4,4082,12710,29913,2178348157,320.2,182.3,0,0,0,0,1105,0
2026-09-12T06:35:57.4570378+00:00,host,DESKTOP-4DU3C4H,13,14464,12724,29935,2180241166,327.8,190.2,9,0,0,0,1106,0
2026-09-12T06:35:58.4567089+00:00,host,DESKTOP-4DU3C4H,13,14039,12737,29958,2181996025,327.8,190.1,0,0,0,0,1107,0
2026-09-12T06:35:59.4667720+00:00,host,DESKTOP-4DU3C4H,10,9032,12747,29995,2183143133,327.9,190.4,-3,0,0,0,1108,0
2026-09-12T06:36:00.4583736+00:00,host,DESKTOP-4DU3C4H,15,16938,12762,30032,2185292201,320.7,183.3,5,0,0,0,1109,0
2026-09-12T06:36:01.4541989+00:00,host,DESKTOP-4DU3C4H,5,7911,12767,30037,2186281030,328.4,191.6,-10,0,1,0,1110,0
2026-09-12T06:36:02.4681790+00:00,host,DESKTOP-4DU3C4H,14,22724,12782,30071,2189255010,329.5,192.2,9,0,0,0,1111,0
2026-09-12T06:36:03.4697767+00:00,host,DESKTOP-4DU3C4H,16,25291,12798,30115,2192416437,336.0,199.8,2,0,0,0,1112,15
2026-09-12T06:36:04.4830943+00:00,host,DESKTOP-4DU3C4H,16,23428,12814,30151,2195344924,329.1,191.7,0,0,0,0,1113,0
2026-09-12T06:36:05.4710201+00:00,host,DESKTOP-4DU3C4H,16,23428,12814,30151,2195344924,337.2,199.9,0,0,0,0,1114,0
2026-09-12T06:36:06.4806297+00:00,host,DESKTOP-4DU3C4H,16,23428,12814,30151,2195344924,337.2,199.9,0,0,0,0,1115,0
2026-09-12T06:36:07.4745451+00:00,host,DESKTOP-4DU3C4H,16,23428,12814,30151,2195344924,337.2,199.9,0,0,0,0,1116,0
2026-09-12T06:36:08.4792220+00:00,host,DESKTOP-4DU3C4H,2,2197,12821,30159,2196284739,329.2,191.8,-14,0,1,0,1117,0
2026-09-12T06:36:09.4766385+00:00,host,DESKTOP-4DU3C4H,15,15658,12836,30187,2198302688,321.3,184.0,13,0,0,0,1118,0
2026-09-12T06:36:10.4728005+00:00,host,DESKTOP-4DU3C4H,2,2588,12839,30187,2198707090,337.5,200.1,-13,0,1,0,1119,0
2026-09-12T06:36:11.4787618+00:00,host,DESKTOP-4DU3C4H,3,3242,12842,30192,2199112367,344.8,207.4,1,0,0,0,1120,0
2026-09-12T06:36:12.4791067+00:00,host,DESKTOP-4DU3C4H,13,13853,12855,30216,2200871651,329.5,192.1,10,0,0,0,1121,0
2026-09-12T06:36:13.4803702+00:00,host,DESKTOP-4DU3C4H,3,2983,12859,30217,2201413365,345.4,208.0,-10,0,1,0,1122,0
2026-09-12T06:36:14.4800816+00:00,host,DESKTOP-4DU3C4H,2,1981,12861,30217,2201684222,329.7,192.3,-1,0,0,0,1123,0
2026-09-12T06:36:15.4805670+00:00,host,DESKTOP-4DU3C4H,2,1981,12861,30217,2201684222,345.7,208.3,0,0,0,0,1124,0
2026-09-12T06:36:16.4818540+00:00,host,DESKTOP-4DU3C4H,2,2102,12863,30217,2201955079,322.1,184.7,0,0,0,0,1125,0
2026-09-12T06:36:17.4828883+00:00,host,DESKTOP-4DU3C4H,2,1981,12865,30217,2202225936,338.2,200.8,0,0,0,0,1126,0
2026-09-12T06:36:18.4848537+00:00,host,DESKTOP-4DU3C4H,2,2070,12867,30217,2202496793,322.5,185.1,0,0,0,0,1127,16
2026-09-12T06:36:19.4859320+00:00,host,DESKTOP-4DU3C4H,2,2102,12869,30217,2202767650,338.4,201.0,0,0,0,0,1128,0
2026-09-12T06:36:20.4846758+00:00,host,DESKTOP-4DU3C4H,2,1981,12871,30217,2203038507,320.7,182.8,0,0,0,0,1129,0
2026-09-12T06:36:21.5002034+00:00,host,DESKTOP-4DU3C4H,2,2102,12873,30217,2203309364,336.6,198.7,0,0,0,0,1130,16
2026-09-12T06:36:22.5034296+00:00,host,DESKTOP-4DU3C4H,2,1981,12875,30217,2203580221,320.8,182.9,0,0,0,0,1131,0
2026-09-12T06:36:23.5050079+00:00,host,DESKTOP-4DU3C4H,2,2102,12877,30217,2203851078,336.8,199.0,0,0,0,0,1132,0
2026-09-12T06:36:24.5067449+00:00,host,DESKTOP-4DU3C4H,2,1981,12879,30217,2204121935,321.0,183.3,0,0,0,0,1133,0
2026-09-12T06:36:25.5053965+00:00,host,DESKTOP-4DU3C4H,2,2102,12881,30217,2204392792,329.1,191.4,0,0,0,0,1134,0
2026-09-12T06:36:26.5059119+00:00,host,DESKTOP-4DU3C4H,2,1981,12883,30217,2204663649,345.0,207.3,0,0,0,0,1135,0
2026-09-12T06:36:27.5053292+00:00,host,DESKTOP-4DU3C4H,2,2102,12885,30217,2204934506,329.4,191.7,0,0,0,0,1136,0
2026-09-12T06:36:28.5086600+00:00,host,DESKTOP-4DU3C4H,2,2070,12887,30217,2205205363,345.3,207.6,0,0,0,0,1137,0
2026-09-12T06:36:29.5077217+00:00,host,DESKTOP-4DU3C4H,2,1982,12889,30217,2205476220,328.4,190.6,0,0,0,0,1138,0
2026-09-12T06:36:30.5093529+00:00,host,DESKTOP-4DU3C4H,4,4142,12893,30222,2206018321,320.6,182.8,2,0,0,0,1139,0
2026-09-12T06:36:31.5101880+00:00,host,DESKTOP-4DU3C4H,2,2101,12895,30222,2206289337,336.5,198.7,-2,0,0,0,1140,0
